,air_store_id,visit_date,reserve_visitors
585,air_066f0221b8a4d533,2016-12-13,4
586,air_066f0221b8a4d533,2016-12-15,6
587,air_066f0221b8a4d533,2016-12-16,14
588,air_066f0221b8a4d533,2016-12-17,24
589,air_066f0221b8a4d533,2016-12-20,3
590,air_066f0221b8a4d533,2016-12-26,11
591,air_066f0221b8a4d533,2016-12-27,10
592,air_066f0221b8a4d533,2016-12-28,19
593,air_066f0221b8a4d533,2016-12-30,12
594,air_066f0221b8a4d533,2017-01-03,8
595,air_066f0221b8a4d533,2017-01-04,7
596,air_066f0221b8a4d533,2017-01-06,9
597,air_066f0221b8a4d533,2017-01-11,5
598,air_066f0221b8a4d533,2017-01-14,7
599,air_066f0221b8a4d533,2017-01-20,19
600,air_066f0221b8a4d533,2017-01-21,6
601,air_066f0221b8a4d533,2017-01-27,10
602,air_066f0221b8a4d533,2017-01-28,9
603,air_066f0221b8a4d533,2017-01-31,4
604,air_066f0221b8a4d533,2017-02-06,3
605,air_066f0221b8a4d533,2017-02-09,10
606,air_066f0221b8a4d533,2017-02-10,2
607,air_066f0221b8a4d533,2017-02-17,7
608,air_066f0221b8a4d533,2017-02-18,4
609,air_066f0221b8a4d533,2017-03-10,9
610,air_066f0221b8a4d533,2017-03-13,8
611,air_066f0221b8a4d533,2017-03-16,2
612,air_066f0221b8a4d533,2017-03-17,21
613,air_066f0221b8a4d533,2017-03-24,6
614,air_066f0221b8a4d533,2017-03-31,10
615,air_066f0221b8a4d533,2017-04-01,19
616,air_066f0221b8a4d533,2017-04-06,8
617,air_066f0221b8a4d533,2017-04-07,6
618,air_066f0221b8a4d533,2017-04-12,2
619,air_066f0221b8a4d533,2017-04-27,5
620,air_066f0221b8a4d533,2017-04-28,11
621,air_06f95ac5c33aca10,2017-01-11,8
622,air_06f95ac5c33aca10,2017-01-12,5
623,air_06f95ac5c33aca10,2017-01-27,18
624,air_082908692355165e,2016-02-05,2
625,air_082908692355165e,2016-02-08,3
626,air_082908692355165e,2016-02-12,5
627,air_082908692355165e,2016-02-15,2
628,air_082908692355165e,2016-02-18,2
629,air_082908692355165e,2016-02-19,3
630,air_082908692355165e,2016-02-23,2
631,air_082908692355165e,2016-02-24,15
632,air_082908692355165e,2016-02-26,6
633,air_082908692355165e,2016-02-27,2
634,air_082908692355165e,2016-02-29,10
635,air_082908692355165e,2016-03-01,25
636,air_082908692355165e,2016-03-09,4
637,air_082908692355165e,2016-03-11,6
638,air_082908692355165e,2016-03-13,12
639,air_082908692355165e,2016-03-14,2
640,air_082908692355165e,2016-03-15,6
641,air_082908692355165e,2016-03-16,2
642,air_082908692355165e,2016-03-17,7
643,air_082908692355165e,2016-03-18,7
644,air_082908692355165e,2016-03-21,9
645,air_082908692355165e,2016-03-23,8
646,air_082908692355165e,2016-04-07,2
647,air_082908692355165e,2016-04-08,10
648,air_082908692355165e,2016-04-11,4
649,air_082908692355165e,2016-04-15,2
650,air_082908692355165e,2016-04-16,2
651,air_082908692355165e,2016-04-18,2
652,air_082908692355165e,2016-04-19,12
653,air_082908692355165e,2016-04-20,7
654,air_082908692355165e,2016-04-21,11
655,air_082908692355165e,2016-04-22,5
656,air_082908692355165e,2016-05-03,5
657,air_082908692355165e,2016-05-10,2
658,air_082908692355165e,2016-10-30,4
659,air_082908692355165e,2016-12-28,29
660,air_082908692355165e,2017-02-08,2
661,air_082908692355165e,2017-02-10,3
662,air_082908692355165e,2017-04-21,12
663,air_082908692355165e,2017-04-22,2
664,air_082908692355165e,2017-04-24,6
665,air_082908692355165e,2017-04-26,14
666,air_084d98859256acf0,2016-11-10,8
667,air_0867f7bebad6a649,2016-10-27,2
668,air_0867f7bebad6a649,2016-10-28,2
669,air_0867f7bebad6a649,2016-10-29,3
670,air_0867f7bebad6a649,2016-10-30,14
671,air_0867f7bebad6a649,2016-10-31,2
672,air_0867f7bebad6a649,2016-11-02,2
673,air_0867f7bebad6a649,2016-11-03,6
674,air_0867f7bebad6a649,2016-11-04,2
675,air_0867f7bebad6a649,2016-11-05,40
676,air_0867f7bebad6a649,2016-11-06,3
677,air_0867f7bebad6a649,2016-11-08,2
678,air_0867f7bebad6a649,2016-11-09,9
679,air_0867f7bebad6a649,2016-11-10,3
680,air_0867f7bebad6a649,2016-11-11,7
681,air_0867f7bebad6a649,2016-11-13,20
682,air_0867f7bebad6a649,2016-11-16,2
683,air_0867f7bebad6a649,2016-11-17,8
684,air_0867f7bebad6a649,2016-11-18,2
685,air_0867f7bebad6a649,2016-11-19,21
686,air_0867f7bebad6a649,2016-11-20,31
687,air_0867f7bebad6a649,2016-11-21,2
688,air_0867f7bebad6a649,2016-11-22,6
689,air_0867f7bebad6a649,2016-11-23,10
690,air_0867f7bebad6a649,2016-11-24,4
691,air_0867f7bebad6a649,2016-11-25,24
692,air_0867f7bebad6a649,2016-11-26,44
693,air_0867f7bebad6a649,2016-11-29,3
694,air_0867f7bebad6a649,2016-11-30,2
695,air_0867f7bebad6a649,2016-12-02,4
696,air_0867f7bebad6a649,2016-12-03,50
697,air_0867f7bebad6a649,2016-12-06,2
698,air_0867f7bebad6a649,2016-12-08,5
699,air_0867f7bebad6a649,2016-12-10,13
700,air_0867f7bebad6a649,2016-12-11,3
701,air_0867f7bebad6a649,2016-12-12,3
702,air_0867f7bebad6a649,2016-12-13,2
703,air_0867f7bebad6a649,2016-12-14,12
704,air_0867f7bebad6a649,2016-12-16,50
705,air_0867f7bebad6a649,2016-12-17,33
706,air_0867f7bebad6a649,2016-12-18,2
707,air_0867f7bebad6a649,2016-12-19,15
708,air_0867f7bebad6a649,2016-12-20,2
709,air_0867f7bebad6a649,2016-12-21,2
710,air_0867f7bebad6a649,2016-12-22,9
711,air_0867f7bebad6a649,2016-12-23,27
712,air_0867f7bebad6a649,2016-12-24,16
713,air_0867f7bebad6a649,2016-12-25,7
714,air_0867f7bebad6a649,2016-12-27,13
715,air_0867f7bebad6a649,2016-12-28,2
716,air_0867f7bebad6a649,2016-12-30,6
717,air_0867f7bebad6a649,2016-12-31,4
718,air_0867f7bebad6a649,2017-01-02,5
719,air_0867f7bebad6a649,2017-01-03,14
720,air_0867f7bebad6a649,2017-01-06,2
721,air_0867f7bebad6a649,2017-01-07,18
722,air_0867f7bebad6a649,2017-01-08,3
723,air_0867f7bebad6a649,2017-01-09,5
724,air_0867f7bebad6a649,2017-01-10,8
725,air_0867f7bebad6a649,2017-01-12,2
726,air_0867f7bebad6a649,2017-01-13,3
727,air_0867f7bebad6a649,2017-01-14,6
728,air_0867f7bebad6a649,2017-01-15,2
729,air_0867f7bebad6a649,2017-01-16,3
730,air_0867f7bebad6a649,2017-01-18,3
731,air_0867f7bebad6a649,2017-01-19,22
732,air_0867f7bebad6a649,2017-01-20,4
733,air_0867f7bebad6a649,2017-01-21,17
734,air_0867f7bebad6a649,2017-01-23,5
735,air_0867f7bebad6a649,2017-01-25,3
736,air_0867f7bebad6a649,2017-01-27,6
737,air_0867f7bebad6a649,2017-01-28,43
738,air_0867f7bebad6a649,2017-01-31,4
739,air_0867f7bebad6a649,2017-02-01,4
740,air_0867f7bebad6a649,2017-02-02,1
741,air_0867f7bebad6a649,2017-02-04,8
742,air_0867f7bebad6a649,2017-02-07,4
743,air_0867f7bebad6a649,2017-02-08,2
744,air_0867f7bebad6a649,2017-02-10,2
745,air_0867f7bebad6a649,2017-02-11,2
746,air_0867f7bebad6a649,2017-02-12,11
747,air_0867f7bebad6a649,2017-02-13,2
748,air_0867f7bebad6a649,2017-02-14,2
749,air_0867f7bebad6a649,2017-02-17,24
750,air_0867f7bebad6a649,2017-02-18,41
751,air_0867f7bebad6a649,2017-02-19,5
752,air_0867f7bebad6a649,2017-02-20,4
753,air_0867f7bebad6a649,2017-02-22,12
754,air_0867f7bebad6a649,2017-02-23,6
755,air_0867f7bebad6a649,2017-02-24,5
756,air_0867f7bebad6a649,2017-02-25,41
757,air_0867f7bebad6a649,2017-02-28,2
758,air_0867f7bebad6a649,2017-03-01,3
759,air_0867f7bebad6a649,2017-03-04,4
760,air_0867f7bebad6a649,2017-03-05,2
761,air_0867f7bebad6a649,2017-03-06,32
762,air_0867f7bebad6a649,2017-03-07,19
763,air_0867f7bebad6a649,2017-03-09,2
764,air_0867f7bebad6a649,2017-03-10,6
765,air_0867f7bebad6a649,2017-03-11,72
766,air_0867f7bebad6a649,2017-03-12,2
767,air_0867f7bebad6a649,2017-03-13,3
768,air_0867f7bebad6a649,2017-03-14,2
769,air_0867f7bebad6a649,2017-03-17,11
770,air_0867f7bebad6a649,2017-03-18,38
771,air_0867f7bebad6a649,2017-03-19,12
772,air_0867f7bebad6a649,2017-03-20,4
773,air_0867f7bebad6a649,2017-03-22,27
774,air_0867f7bebad6a649,2017-03-23,16
775,air_0867f7bebad6a649,2017-03-24,38
776,air_0867f7bebad6a649,2017-03-25,6
777,air_0867f7bebad6a649,2017-03-26,14
778,air_0867f7bebad6a649,2017-03-27,8
779,air_0867f7bebad6a649,2017-03-28,35
780,air_0867f7bebad6a649,2017-03-29,4
781,air_0867f7bebad6a649,2017-03-30,31
782,air_0867f7bebad6a649,2017-03-31,41
783,air_0867f7bebad6a649,2017-04-02,17
784,air_0867f7bebad6a649,2017-04-03,6
785,air_0867f7bebad6a649,2017-04-04,18
786,air_0867f7bebad6a649,2017-04-06,2
787,air_0867f7bebad6a649,2017-04-08,2
788,air_0867f7bebad6a649,2017-04-10,2
789,air_0867f7bebad6a649,2017-04-12,11
790,air_0867f7bebad6a649,2017-04-13,6
791,air_0867f7bebad6a649,2017-04-14,28
792,air_0867f7bebad6a649,2017-04-15,49
793,air_0867f7bebad6a649,2017-04-16,2
794,air_0867f7bebad6a649,2017-04-18,4
795,air_0867f7bebad6a649,2017-04-20,2
796,air_0867f7bebad6a649,2017-04-21,23
797,air_0867f7bebad6a649,2017-04-22,34
798,air_0867f7bebad6a649,2017-04-23,17
799,air_0867f7bebad6a649,2017-04-28,19
800,air_0867f7bebad6a649,2017-04-29,18
801,air_0867f7bebad6a649,2017-05-06,37
802,air_0867f7bebad6a649,2017-05-21,25
803,air_0867f7bebad6a649,2017-05-28,48
804,air_08cb3c4ee6cd6a22,2016-10-28,9
805,air_08cb3c4ee6cd6a22,2016-10-29,25
806,air_08cb3c4ee6cd6a22,2016-10-30,7
807,air_08cb3c4ee6cd6a22,2016-10-31,20
808,air_08cb3c4ee6cd6a22,2016-11-02,22
809,air_08cb3c4ee6cd6a22,2016-11-03,5
810,air_08cb3c4ee6cd6a22,2016-11-05,12
811,air_08cb3c4ee6cd6a22,2016-11-06,3
812,air_08cb3c4ee6cd6a22,2016-11-07,4
813,air_08cb3c4ee6cd6a22,2016-11-10,9
814,air_08cb3c4ee6cd6a22,2016-11-11,9
815,air_08cb3c4ee6cd6a22,2016-11-12,14
816,air_08cb3c4ee6cd6a22,2016-11-13,4
817,air_08cb3c4ee6cd6a22,2016-11-15,2
818,air_08cb3c4ee6cd6a22,2016-11-16,8
819,air_08cb3c4ee6cd6a22,2016-11-17,4
820,air_08cb3c4ee6cd6a22,2016-11-18,4
821,air_08cb3c4ee6cd6a22,2016-11-19,5
822,air_08cb3c4ee6cd6a22,2016-11-20,21
823,air_08cb3c4ee6cd6a22,2016-11-21,4
824,air_08cb3c4ee6cd6a22,2016-11-22,11
825,air_08cb3c4ee6cd6a22,2016-11-23,11
826,air_08cb3c4ee6cd6a22,2016-11-24,2
827,air_08cb3c4ee6cd6a22,2016-11-25,12
828,air_08cb3c4ee6cd6a22,2016-11-26,22
829,air_08cb3c4ee6cd6a22,2016-11-28,2
830,air_08cb3c4ee6cd6a22,2016-11-29,2
831,air_08cb3c4ee6cd6a22,2016-11-30,2
832,air_08cb3c4ee6cd6a22,2016-12-02,15
833,air_08cb3c4ee6cd6a22,2016-12-03,13
834,air_08cb3c4ee6cd6a22,2016-12-04,19
835,air_08cb3c4ee6cd6a22,2016-12-05,2
836,air_08cb3c4ee6cd6a22,2016-12-07,2
837,air_08cb3c4ee6cd6a22,2016-12-09,17
838,air_08cb3c4ee6cd6a22,2016-12-10,20
839,air_08cb3c4ee6cd6a22,2016-12-11,3
840,air_08cb3c4ee6cd6a22,2016-12-12,13
841,air_08cb3c4ee6cd6a22,2016-12-13,8
842,air_08cb3c4ee6cd6a22,2016-12-14,7
843,air_08cb3c4ee6cd6a22,2016-12-15,2
844,air_08cb3c4ee6cd6a22,2016-12-16,22
845,air_08cb3c4ee6cd6a22,2016-12-17,22
846,air_08cb3c4ee6cd6a22,2016-12-18,21
847,air_08cb3c4ee6cd6a22,2016-12-19,4
848,air_08cb3c4ee6cd6a22,2016-12-21,22
849,air_08cb3c4ee6cd6a22,2016-12-22,26
850,air_08cb3c4ee6cd6a22,2016-12-23,16
851,air_08cb3c4ee6cd6a22,2016-12-24,7
852,air_08cb3c4ee6cd6a22,2016-12-25,10
853,air_08cb3c4ee6cd6a22,2016-12-26,14
854,air_08cb3c4ee6cd6a22,2016-12-27,21
855,air_08cb3c4ee6cd6a22,2016-12-28,22
856,air_08cb3c4ee6cd6a22,2016-12-29,18
857,air_08cb3c4ee6cd6a22,2016-12-30,20
858,air_08cb3c4ee6cd6a22,2016-12-31,20
859,air_08cb3c4ee6cd6a22,2017-01-01,28
860,air_08cb3c4ee6cd6a22,2017-01-02,39
861,air_08cb3c4ee6cd6a22,2017-01-03,13
862,air_08cb3c4ee6cd6a22,2017-01-05,6
863,air_08cb3c4ee6cd6a22,2017-01-07,5
864,air_08cb3c4ee6cd6a22,2017-01-08,25
865,air_08cb3c4ee6cd6a22,2017-01-09,14
866,air_08cb3c4ee6cd6a22,2017-01-10,3
867,air_08cb3c4ee6cd6a22,2017-01-11,2
868,air_08cb3c4ee6cd6a22,2017-01-12,22
869,air_08cb3c4ee6cd6a22,2017-01-13,20
870,air_08cb3c4ee6cd6a22,2017-01-14,21
871,air_08cb3c4ee6cd6a22,2017-01-15,4
872,air_08cb3c4ee6cd6a22,2017-01-16,2
873,air_08cb3c4ee6cd6a22,2017-01-17,9
874,air_08cb3c4ee6cd6a22,2017-01-18,14
875,air_08cb3c4ee6cd6a22,2017-01-19,3
876,air_08cb3c4ee6cd6a22,2017-01-20,8
877,air_08cb3c4ee6cd6a22,2017-01-21,18
878,air_08cb3c4ee6cd6a22,2017-01-22,5
879,air_08cb3c4ee6cd6a22,2017-01-23,3
880,air_08cb3c4ee6cd6a22,2017-01-24,4
881,air_08cb3c4ee6cd6a22,2017-01-25,4
882,air_08cb3c4ee6cd6a22,2017-01-26,5
883,air_08cb3c4ee6cd6a22,2017-01-27,2
884,air_08cb3c4ee6cd6a22,2017-01-28,19
885,air_08cb3c4ee6cd6a22,2017-01-29,2
886,air_08cb3c4ee6cd6a22,2017-01-30,5
887,air_08cb3c4ee6cd6a22,2017-01-31,17
888,air_08cb3c4ee6cd6a22,2017-02-03,9
889,air_08cb3c4ee6cd6a22,2017-02-04,22
890,air_08cb3c4ee6cd6a22,2017-02-05,2
891,air_08cb3c4ee6cd6a22,2017-02-06,13
892,air_08cb3c4ee6cd6a22,2017-02-08,5
893,air_08cb3c4ee6cd6a22,2017-02-09,12
894,air_08cb3c4ee6cd6a22,2017-02-10,22
895,air_08cb3c4ee6cd6a22,2017-02-11,21
896,air_08cb3c4ee6cd6a22,2017-02-12,7
897,air_08cb3c4ee6cd6a22,2017-02-13,4
898,air_08cb3c4ee6cd6a22,2017-02-16,8
899,air_08cb3c4ee6cd6a22,2017-02-17,11
900,air_08cb3c4ee6cd6a22,2017-02-18,9
901,air_08cb3c4ee6cd6a22,2017-02-19,3
902,air_08cb3c4ee6cd6a22,2017-02-22,9
903,air_08cb3c4ee6cd6a22,2017-02-23,3
904,air_08cb3c4ee6cd6a22,2017-02-24,4
905,air_08cb3c4ee6cd6a22,2017-02-25,23
906,air_08cb3c4ee6cd6a22,2017-02-26,4
907,air_08cb3c4ee6cd6a22,2017-02-28,3
908,air_08cb3c4ee6cd6a22,2017-03-01,3
909,air_08cb3c4ee6cd6a22,2017-03-03,5
910,air_08cb3c4ee6cd6a22,2017-03-04,8
911,air_08cb3c4ee6cd6a22,2017-03-05,4
912,air_08cb3c4ee6cd6a22,2017-03-06,2
913,air_08cb3c4ee6cd6a22,2017-03-08,5
914,air_08cb3c4ee6cd6a22,2017-03-09,16
915,air_08cb3c4ee6cd6a22,2017-03-10,7
916,air_08cb3c4ee6cd6a22,2017-03-11,20
917,air_08cb3c4ee6cd6a22,2017-03-12,8
918,air_08cb3c4ee6cd6a22,2017-03-13,2
919,air_08cb3c4ee6cd6a22,2017-03-14,3
920,air_08cb3c4ee6cd6a22,2017-03-15,7
921,air_08cb3c4ee6cd6a22,2017-03-16,6
922,air_08cb3c4ee6cd6a22,2017-03-17,4
923,air_08cb3c4ee6cd6a22,2017-03-18,30
924,air_08cb3c4ee6cd6a22,2017-03-19,18
925,air_08cb3c4ee6cd6a22,2017-03-21,4
926,air_08cb3c4ee6cd6a22,2017-03-22,9
927,air_08cb3c4ee6cd6a22,2017-03-24,21
928,air_08cb3c4ee6cd6a22,2017-03-25,10
929,air_08cb3c4ee6cd6a22,2017-03-26,16
930,air_08cb3c4ee6cd6a22,2017-03-27,17
931,air_08cb3c4ee6cd6a22,2017-03-28,11
932,air_08cb3c4ee6cd6a22,2017-03-29,10
933,air_08cb3c4ee6cd6a22,2017-03-30,5
934,air_08cb3c4ee6cd6a22,2017-03-31,10
935,air_08cb3c4ee6cd6a22,2017-04-01,11
936,air_08cb3c4ee6cd6a22,2017-04-02,2
937,air_08cb3c4ee6cd6a22,2017-04-06,8
938,air_08cb3c4ee6cd6a22,2017-04-07,6
939,air_08cb3c4ee6cd6a22,2017-04-08,12
940,air_08cb3c4ee6cd6a22,2017-04-09,7
941,air_08cb3c4ee6cd6a22,2017-04-10,4
942,air_08cb3c4ee6cd6a22,2017-04-13,2
943,air_08cb3c4ee6cd6a22,2017-04-14,11
944,air_08cb3c4ee6cd6a22,2017-04-15,4
945,air_08cb3c4ee6cd6a22,2017-04-16,4
946,air_08cb3c4ee6cd6a22,2017-04-17,6
947,air_08cb3c4ee6cd6a22,2017-04-18,6
948,air_08cb3c4ee6cd6a22,2017-04-20,2
949,air_08cb3c4ee6cd6a22,2017-04-21,18
950,air_08cb3c4ee6cd6a22,2017-04-22,21
951,air_08cb3c4ee6cd6a22,2017-04-23,2
952,air_08cb3c4ee6cd6a22,2017-04-24,2
953,air_08cb3c4ee6cd6a22,2017-04-28,3
954,air_08cb3c4ee6cd6a22,2017-04-29,2
955,air_08cb3c4ee6cd6a22,2017-05-02,4
956,air_08cb3c4ee6cd6a22,2017-05-04,4
957,air_08cb3c4ee6cd6a22,2017-05-05,2
958,air_08ef81d5b7a0d13f,2016-10-28,2
959,air_08ef81d5b7a0d13f,2016-11-02,6
960,air_08ef81d5b7a0d13f,2016-11-04,6
961,air_08ef81d5b7a0d13f,2016-11-14,5
962,air_08ef81d5b7a0d13f,2016-11-18,4
963,air_08ef81d5b7a0d13f,2016-11-21,9
964,air_08ef81d5b7a0d13f,2016-11-24,13
965,air_08ef81d5b7a0d13f,2016-11-30,20
966,air_08ef81d5b7a0d13f,2016-12-03,2
967,air_08ef81d5b7a0d13f,2016-12-07,6
968,air_08ef81d5b7a0d13f,2016-12-08,7
969,air_08ef81d5b7a0d13f,2016-12-09,17
970,air_08ef81d5b7a0d13f,2016-12-12,6
971,air_08ef81d5b7a0d13f,2016-12-13,8
972,air_08ef81d5b7a0d13f,2016-12-16,13
973,air_08ef81d5b7a0d13f,2016-12-17,3
974,air_08ef81d5b7a0d13f,2016-12-19,6
975,air_08ef81d5b7a0d13f,2016-12-20,19
976,air_08ef81d5b7a0d13f,2016-12-21,9
977,air_08ef81d5b7a0d13f,2016-12-22,26
978,air_08ef81d5b7a0d13f,2016-12-26,14
979,air_08ef81d5b7a0d13f,2016-12-27,7
980,air_08ef81d5b7a0d13f,2016-12-28,17
981,air_08ef81d5b7a0d13f,2016-12-30,2
982,air_08ef81d5b7a0d13f,2017-01-04,14
983,air_08ef81d5b7a0d13f,2017-01-06,4
984,air_08ef81d5b7a0d13f,2017-01-17,14
985,air_08ef81d5b7a0d13f,2017-01-18,2
986,air_08ef81d5b7a0d13f,2017-01-20,5
987,air_08ef81d5b7a0d13f,2017-01-27,17
988,air_08ef81d5b7a0d13f,2017-01-30,11
989,air_08ef81d5b7a0d13f,2017-02-01,4
990,air_08ef81d5b7a0d13f,2017-02-03,2
991,air_08ef81d5b7a0d13f,2017-02-15,2
992,air_08ef81d5b7a0d13f,2017-02-17,18
993,air_08ef81d5b7a0d13f,2017-02-20,9
994,air_08ef81d5b7a0d13f,2017-02-22,2
995,air_08ef81d5b7a0d13f,2017-02-23,15
996,air_08ef81d5b7a0d13f,2017-02-24,11
997,air_08ef81d5b7a0d13f,2017-02-28,14
998,air_08ef81d5b7a0d13f,2017-03-01,14
999,air_08ef81d5b7a0d13f,2017-03-02,5
1000,air_08ef81d5b7a0d13f,2017-03-08,6
1001,air_08ef81d5b7a0d13f,2017-03-10,4
1002,air_08ef81d5b7a0d13f,2017-03-11,6
1003,air_08ef81d5b7a0d13f,2017-03-15,2
1004,air_08ef81d5b7a0d13f,2017-03-17,5
1005,air_08ef81d5b7a0d13f,2017-03-22,17
1006,air_08ef81d5b7a0d13f,2017-03-24,17
1007,air_08ef81d5b7a0d13f,2017-03-30,20
1008,air_08ef81d5b7a0d13f,2017-03-31,23
1009,air_08ef81d5b7a0d13f,2017-04-05,14
1010,air_08ef81d5b7a0d13f,2017-04-07,5
1011,air_08ef81d5b7a0d13f,2017-04-12,12
1012,air_08ef81d5b7a0d13f,2017-04-13,3
1013,air_08ef81d5b7a0d13f,2017-04-14,14
1014,air_08ef81d5b7a0d13f,2017-04-21,20
1015,air_08ef81d5b7a0d13f,2017-04-22,14
1016,air_08ef81d5b7a0d13f,2017-04-28,7
1017,air_0a74a5408a0b8642,2016-07-01,22
1018,air_0a74a5408a0b8642,2016-07-02,29
1019,air_0a74a5408a0b8642,2016-07-04,35
1020,air_0a74a5408a0b8642,2016-07-05,15
1021,air_0a74a5408a0b8642,2016-07-06,6
1022,air_0a74a5408a0b8642,2016-07-07,30
1023,air_0a74a5408a0b8642,2016-07-08,17
1024,air_0a74a5408a0b8642,2016-07-09,39
1025,air_0a74a5408a0b8642,2016-07-11,31
1026,air_0a74a5408a0b8642,2016-07-12,18
1027,air_0a74a5408a0b8642,2016-07-13,32
1028,air_0a74a5408a0b8642,2016-07-14,18
1029,air_0a74a5408a0b8642,2016-07-15,33
1030,air_0a74a5408a0b8642,2016-07-16,39
1031,air_0a74a5408a0b8642,2016-07-18,27
1032,air_0a74a5408a0b8642,2016-07-19,13
1033,air_0a74a5408a0b8642,2016-10-27,16
1034,air_0a74a5408a0b8642,2016-10-28,39
1035,air_0a74a5408a0b8642,2016-10-29,42
1036,air_0a74a5408a0b8642,2016-10-31,15
1037,air_0a74a5408a0b8642,2016-11-01,20
1038,air_0a74a5408a0b8642,2016-11-02,23
1039,air_0a74a5408a0b8642,2016-11-03,18
1040,air_0a74a5408a0b8642,2016-11-04,26
1041,air_0a74a5408a0b8642,2016-11-05,46
1042,air_0a74a5408a0b8642,2016-11-07,7
1043,air_0a74a5408a0b8642,2016-11-08,35
1044,air_0a74a5408a0b8642,2016-11-09,18
1045,air_0a74a5408a0b8642,2016-11-10,34
1046,air_0a74a5408a0b8642,2016-11-11,15
1047,air_0a74a5408a0b8642,2016-11-12,29
1048,air_0a74a5408a0b8642,2016-11-14,15
1049,air_0a74a5408a0b8642,2016-11-15,26
1050,air_0a74a5408a0b8642,2016-11-16,20
1051,air_0a74a5408a0b8642,2016-11-17,31
1052,air_0a74a5408a0b8642,2016-11-18,40
1053,air_0a74a5408a0b8642,2016-11-19,29
1054,air_0a74a5408a0b8642,2016-11-21,22
1055,air_0a74a5408a0b8642,2016-11-22,47
1056,air_0a74a5408a0b8642,2016-11-23,24
1057,air_0a74a5408a0b8642,2016-11-24,27
1058,air_0a74a5408a0b8642,2016-11-25,38
1059,air_0a74a5408a0b8642,2016-11-26,41
1060,air_0a74a5408a0b8642,2016-11-28,28
1061,air_0a74a5408a0b8642,2016-11-29,31
1062,air_0a74a5408a0b8642,2016-11-30,34
1063,air_0a74a5408a0b8642,2016-12-01,15
1064,air_0a74a5408a0b8642,2016-12-02,30
1065,air_0a74a5408a0b8642,2016-12-03,35
1066,air_0a74a5408a0b8642,2016-12-05,32
1067,air_0a74a5408a0b8642,2016-12-06,29
1068,air_0a74a5408a0b8642,2016-12-07,25
1069,air_0a74a5408a0b8642,2016-12-08,23
1070,air_0a74a5408a0b8642,2016-12-09,40
1071,air_0a74a5408a0b8642,2016-12-10,37
1072,air_0a74a5408a0b8642,2016-12-12,30
1073,air_0a74a5408a0b8642,2016-12-13,47
1074,air_0a74a5408a0b8642,2016-12-14,38
1075,air_0a74a5408a0b8642,2016-12-15,31
1076,air_0a74a5408a0b8642,2016-12-16,44
1077,air_0a74a5408a0b8642,2016-12-17,67
1078,air_0a74a5408a0b8642,2016-12-19,38
1079,air_0a74a5408a0b8642,2016-12-20,45
1080,air_0a74a5408a0b8642,2016-12-21,34
1081,air_0a74a5408a0b8642,2016-12-22,34
1082,air_0a74a5408a0b8642,2016-12-23,46
1083,air_0a74a5408a0b8642,2016-12-24,69
1084,air_0a74a5408a0b8642,2016-12-25,54
1085,air_0a74a5408a0b8642,2016-12-26,38
1086,air_0a74a5408a0b8642,2016-12-27,50
1087,air_0a74a5408a0b8642,2016-12-28,41
1088,air_0a74a5408a0b8642,2016-12-29,70
1089,air_0a74a5408a0b8642,2016-12-30,52
1090,air_0a74a5408a0b8642,2017-01-05,32
1091,air_0a74a5408a0b8642,2017-01-06,35
1092,air_0a74a5408a0b8642,2017-01-07,48
1093,air_0a74a5408a0b8642,2017-01-08,10
1094,air_0a74a5408a0b8642,2017-01-09,17
1095,air_0a74a5408a0b8642,2017-01-10,17
1096,air_0a74a5408a0b8642,2017-01-11,32
1097,air_0a74a5408a0b8642,2017-01-12,22
1098,air_0a74a5408a0b8642,2017-01-13,37
1099,air_0a74a5408a0b8642,2017-01-14,42
1100,air_0a74a5408a0b8642,2017-01-15,5
1101,air_0a74a5408a0b8642,2017-01-16,23
1102,air_0a74a5408a0b8642,2017-01-17,18
1103,air_0a74a5408a0b8642,2017-01-18,11
1104,air_0a74a5408a0b8642,2017-01-19,39
1105,air_0a74a5408a0b8642,2017-01-20,42
1106,air_0a74a5408a0b8642,2017-01-21,52
1107,air_0a74a5408a0b8642,2017-01-22,8
1108,air_0a74a5408a0b8642,2017-01-23,23
1109,air_0a74a5408a0b8642,2017-01-24,30
1110,air_0a74a5408a0b8642,2017-01-25,27
1111,air_0a74a5408a0b8642,2017-01-26,38
1112,air_0a74a5408a0b8642,2017-01-27,30
1113,air_0a74a5408a0b8642,2017-01-28,24
1114,air_0a74a5408a0b8642,2017-01-30,26
1115,air_0a74a5408a0b8642,2017-01-31,32
1116,air_0a74a5408a0b8642,2017-02-01,32
1117,air_0a74a5408a0b8642,2017-02-02,47
1118,air_0a74a5408a0b8642,2017-02-03,32
1119,air_0a74a5408a0b8642,2017-02-04,44
1120,air_0a74a5408a0b8642,2017-02-05,32
1121,air_0a74a5408a0b8642,2017-02-06,18
1122,air_0a74a5408a0b8642,2017-02-07,12
1123,air_0a74a5408a0b8642,2017-02-08,8
1124,air_0a74a5408a0b8642,2017-02-09,33
1125,air_0a74a5408a0b8642,2017-02-10,48
1126,air_0a74a5408a0b8642,2017-02-11,63
1127,air_0a74a5408a0b8642,2017-02-12,10
1128,air_0a74a5408a0b8642,2017-02-13,18
1129,air_0a74a5408a0b8642,2017-02-14,37
1130,air_0a74a5408a0b8642,2017-02-15,35
